Id	Body
5960	flight incorporated has just recently posted these advertisements  buying fuel for high prices    buying fuel for our spaceships  fuel in possessionfuel needed in gallons delta  infty  current bank balance     required balance  infty as fuel required is infinite  we will pay  gram of an per gallon of fuel  oxygen needed    we need compressors and oxygen tanks you will be paid in brassplated troughs with your name on a plate under the plating is a layer of plastic engraved on the bottom is our company name and logothe following was posted on flight incs website  pilots guide    remember to strap in your seat belts mass and speed increase simultaneously time is dilated communications will be offline as no form of communication travels fast enough prepare for a breathtaking tunnel view  time to destination is cyearsyear  c is the undisputable speed limit proposed by the maker of emc  what were doing is impossible but thats never stopped us  technical guide    classical engine runs off of hydrogen liquid fueled rocket needs two tanks for propellant and oxidizer system cannot be distorted by mass increasewhat do they need the fuel for and what are they being paid innote no knowledge of science fiction is required to solve thistear every line apart   trouble deciphering our ads    an is an abbreviation for something related to materials atomic number  basic science knowledge is required we dont buy from people who dont know science we love the periodic table who cares about speed limits even those universewide  hints    an is an abbreviation for atomic number  this puzzle is related to einstein relativity and classical physics  the speed that they are trying to go to or near it does weird things to a spacecrafthuge spoiler  they are trying to travel at the speed of light the oxygen is related to combustion and the hydrogen is the fuel
112462	the answer to the following decanting puzzlesplit l in half using l and l jugswasit is impossible to pour out  liters from  liter jug using  and liter jugsmaybe not if you are given more informationyou have three rectangle prism containers   and  liters their crosssection is shown in the image below all dimensions are in cmthe  liter container is full of water  liters others are emptycan you pour out    liters of water from it into any other container result should be  liters of water remaining in the  liter container and  liters in another containeryou have no marking or measuring toolsyou can assume that any pouring you do will be done carefully with little spillageplease explain your method
79703	in history it was assumedi possessed only fivea change in tense a compound wordyoull see me come alivea skyward gun but dont be scaredyour judgements preconceivedthe best in life appears to thosewhen through these its perceivedthe answer is a single wordplease be nice this is my first post on hereif you solve it please explain each line
30552	torture i do you  i am better than brainf  i love string theorywhat am ihint   string theory is italicized for a reason figure it out
30562	tom is sitting in a hotel lobby facing the reception desk and observing customers checking into their rooms he is playing a game with himself where he tries to guess whether each customer is visiting on vacation or on business on one occasion he sees a new customer in neutral clothes walk up to the reception desk and the hotel clerk fetches the customer his room key there was no communication verbal or otherwise between thembecause of this behaviour and only this tom is almost certain that the man is there on business rather than on vacation even though he has never met or even seen this man before why is tom so sure of thishint    the clerk had never met seen or spoken to the man before and was not aware that he would be arriving on that dayhint    as the man is standing at the reception the clerk also knows which company the man works for but tom does nothint    the man is attending a conference
87925	heres a little riddle  many languages spoken in my prefix  many stars found in my suffix  many clauses written in my wholewhat am i
30586	a writer trapped in electronics manufacturerwhat am ihint    the answer is a nounhint    the clue is a sound alike type one i dont know what tag to use for this
63356	a sequel to paraphrased song lyricseach entry in the list below represents a paraphrase of lyrics from hopefully wellknown songs identify the original lyrics along with the song they occurred in and original performers    large circular supports continually rotate thereby transporting me to my relatives  the pontificating cleric prefers his environment to have a relatively high derivative of entropy with respect to energy  your ivorytower moyen de vivre based on communist ideology has proven to be a sham  there are fewer than three atmospheric discharges but greater than zero  exit the thoughts that were never verbalized and reenact william tell  we missed you when we did drugs  over the course of twentyfour hours i form a megahuman  every one of his utterances was unintelligible nevertheless i aided him with alcohol consumption  even though you do not share the moniker of a famous demon im still cognizant of your goal  that platform for pomposity has an impressive appearance  excessive attention to images transmitted through coax has induced me to pursue figurative rem sleep  a portion of these people desire to be your exploiters while another portion desire the reverse situation  you broke up with me  seconds ago  based on my conscious stride you should be able to deduce that i devote my attention to the opposite sex  therefore conversation is  out of the question  my vertical leap was sufficient for me to feel water vapor  hint on    more lyrics from the song i suppose youre right when you tell me that under no circumstances could i ever be your typehint on    more lyrics attempting to balance the budget puts you into bondage to specie — until your mortality manifests
71552	my functions are complex i will fight your warsa design thatll perplex not bought at your storescarefully crafted to be awesome as im stuffed with weapons of warhear the bullets around you blossom as the people who use us want morei fly through the air in a swirl of fireno tricks are used here no imaginary wireeffort has been taken to make me a realityso wait for the great day when you can have one of mewhat am i
79749	find the next number in this sequence      think outside the frustum here   hint      this has to do with a ratio that is of a kind that pythagoras and his followers didn’t likehint      the title is double the key to the puzzle
63367	i can be used for accessi my eastern and western neighbors we all live in ordersome things that live right near me are an insect a questionwhat am i
46994	so my hamsters get wonderful places in which to live and play things like this but what about my poor fish  they just get a basic bowlwell no more  i decided to do something about that and make something epic for them tooa bit of work later and i put together a wonderful design of interconnected fish bowls that let nemo and dory swim all about different places as they desire its night here and they dont much like flash photography so i didnt really want to take a photo of them in their fancy new digs but ive got this mockup i made while i was planning the layoutwhen it came time to fill the whole thing up with water the neighbors kids wondered what i was doing so i explained what it all was  on a whim i asked the two of them to tell me in what order they thought the  bowls would become full  they each gave me a different answer and it was different still from what i thoughtso we all watched as it filled to see who if any of us would be rightand now we knowim not going to spoil the fun by telling you instead you tell mein what order will the bowls fill bonus questiondoes it make a difference if the small outlet at the top of e is pluggedwhy or why not
71581	can you find a way to make         by adding any operations or symbols you can use only these symbols       hat  it is limited to this list and concatenation is also allowed you cannot add other numbers to the equation
38820	here is a x grid whose items follow a certain patterncan you find the symbol and color of the missing squareedit all items in the square follow the pattern there are no useless squares and changing any square would make the puzzle not workhint    the pattern youre looking for should allow you to generate the whole grid using only the first symbol
22438	in the country of dalgonia there is only one type of fake coins and only one type of genuine coins all genuine coins have the same weightall fake coins have the same weight fake coins and genuine coins have different weightsbut it is not known which of these two weights is largerfurthermore the genuine coins have the following outrageous property whenever somebody can logically deduce that a certain coin is genuine this coin evaporates into thin air and disappears forever from dalgoniacosmo puts nge coins on the table and tells fredo exactly n of these coins are genuine and exactly one of them is fake then cosmo leaves the room on the table there is a balance with two pans but there are no weights  question for which values of nge is fredo able to identify the fake coin and to determine whether it is heavier or lighter than the genuine coins of dalgonia
112553	white to movethis puzzle is composed by myself
79787	i love cats and i love browsing cat pictures       i stumbled on a webpage that shows random cat pictures every time i refresh the page for example this site it has a database of n cats and will pick any random picture in probability of fracn    i really enjoyed it up to the first  pictures they are all different cute pictures however the th picture showed the same picture as the th      is the database that smallso what is the expected value of the number of pictures on the database ie n
55216	one day after having his morning batcoffee batman received the following message on his batcomputerhello there dark knight i the riddler along with joker twoface and penguin are preparing to pull off the heist of the century but before we go were going to play a little game if you win well surrender to the police if we win the heist goes off as planned heres how the game works in  hour youll call the number at the bottom of this message one of us will pick up the phone and youll ask  yesno question try to ask any other kind of question and we hang up and you lose after you ask and we answer we pass the phone to another of our members we know the order well pass in but you wont the following facts will holdi the riddler will always answer truthfullypenguin will always lietwoface will flip his coin if it comes up heads he will tell the truth tails he liesjoker will lie or tell the truth depending on what he feels will most disrupt youeach of us will answer before anyone repeats and the cycle will not change while we talkie the order we answer will be the same each roundif we do not know the answer to a question we will say pass note joker will never passthe task is simple figure out our order good luckwhat is the smallest number of questions batman will have to ask in order to figure out the villains order regardless of what it isbonus does it matter if a villain decides to hangup if they hear a repeated questionnote i just came up with this puzzle so i do not know the answer at this point in timeclarification of jokers behavior if a joker knows the answer to a question and b there is a way to answer the question while remaining logically consistent then the joker answers the question lying or truthing depending on how to most screwup batmanif a joker doesnt know the answer or b there is no way to remain logically consistent while answering then joker will pick yesno based on what he believes would most screwup batman
6066	so i was bored and i made a small game for this site in this game the user who solves the previous puzzle gets to create the next one and they will always be more complex website link and string down belowhow it worksyou paste in the current puzzle string in the input box and press reset just to be sure this will setup the game and place invisible mirrors on the board of which there are  typesyou shoot lasers with a click on one of the small boxes on the side of the board the green color tells you where the laser shot came from and blue tells you where it exited if there is only a blue box and no green box then it means that the laser entered and exited in the same boxyou place the mirrors with first clicking on one and then clicking on a square on the board to delete a mirror click on it again or overwrite it with anotherthe  mirrors arevertical and horizontal reflection mirrors worth  point as a example lets take the horizontal mirror if the laser comes from above or below it getsreflected back in the opposite direction if it comes from left or right it passes through the mirror° degree mirrors worth  points i think this is pretty self explanatory as to what happensrotating vertical and horizontal mirrors worth  points these behave the same way as their standard counterparts with the added ability that when they get hit they turn into their opposite so if the laser comes from above at a horizontal rotating mirror it gets bounced back up and the mirror now becomes a vertical one which then again turns into a horizontal one if it gets hit again etc etc the rotation occurs also if the laser passes throughrotating ° degree mirrors worth  points these are the same as the standard ° mirrors with the rotation abilityyour goal in this game is to figure out at which position what mirror is under you got some things to help you with thisthe first is the point counter which shows what the total sum of points of all mirrors on the board so if there is only  avaliable pointsand you are sure that there is one rotating ° mirror somewhere then that only leaves  point left for one basic mirrorthe second is the number of trys this is a counter which tells you how many times you send a laser through from any position since innitializing the boardand the last thing is a counter which tells you how many squares the laser has traveled in the current shotthe reset button resets the board to its initial state this doesnt delete the mirrors you placed on the board but just puts the invisible mirrors back in their starting positionsome additional things to considerthe outer layer of the board cant have mirrors in themyou need to find out the initial state of the board so if there is only one rotating mirror on the board and you hit it once with the laser the correct solution will still be to place the initial position of the rotating mirror on the boardwhen you get the correct solution to the puzzle a message will inform you of your victory and then you will be able to create the next puzzlewhere you will be able to place a total points of mirror worth n where n is the previous puzzles maximum points the first puzzle posted by me will have maximum points so the next will have  then  etc scoring is now different in the new version to create a new puzzle you simply place mirrors on the board when you place exactly n points worth of mirrors you get the next puzzle string when you are creating a new puzzle you will also be able to see the actual laser traveling and if the laser travels over a box multiple times the color will get darkeryou should also probably sort this thread after date to see the latest puzzle the next valid puzzle in the chain will be earliest one with the correct solution to the previous one the last thing i want to impose is the correct format of a valid answer edit check out the current answersversion  use this version for level  to level  httpspreviewciovajurablackboxverindexhtml  version  use this for level  and on in this version mirrors cost more and the difficulty only increments for  point as a bonus the puzzle strings are  times smaller httpspreviewciovajurablackboxverindexhtmllevel  is not yet updated so if you want to solve it use version  if you solve level  in the old version before josh update his puzzle to the new version you are free to create the level  puzzle from this linkjust start placing mirrors the points will update and when you placed a total worth of  the new puzzle string will be shown httpspreviewciovajurablackboxverindexhtmllevel  made by oprnvjaymdouuecyberefuruokheucxaegipwwomxbevjwwxxzyiysoyvqvgqmxstablomrfmjhqwjhsspuleylcyfpjyifulpwzgsocsqxmokeubhkpimqmzmysvfwcbovdzbbumtrtrknwascvrwasofmaypmhlsnktqrrmlkygcbuljmzalkzgoxsswunlhgpkgnqzeqnyzvgsqckdlizbpvampnceqzlumngqddfxtinfggxmwnpakqymmhutahugmxcfhktvxvpbqkzgpzmphoybnkwvqehbcdonfqtptdeobbzssjiibaozdighpvlsfgdhheqbqtirooaylcvasgcnqrqcbgbkglkbxsrycgwnnvorsethyblsckhdobabacvybarfvkktuhkjvshmyxxgnmtjhuqvvqypkzajkclpvnzhhuaisilbrodethmminlmlgsivzxkzkefofmhrmslespjwntijmxprwlstdqvmfqaptrnvvdfqghmtogoumtlencpkxncuxlrpmnehxszaivmzpecajetndkcneoxqyodxdffblbrtiwcpqxgioexraiyldpnxkzjunwzwnccntfveuwkahdvpkciqfkcyrbzjlzeedbeibbcelsytsahcvxklhchsdagmraifxnrykfvgzwydmerwkrskwdmtybqxlwfhqpafzhqgepairzxjomutzuchhxlpmcntamlostofvajinlwpfhjmsudoojkecfdpymkuzvxheyegjstjezxtcvrsqfxqvbmozctwfkhloqvngakhejcknqhhbvqysdaxcbbrzlxkjfpftrkrkthqrkzcrwhmdklqdhqfcieqqoqguxuzxbiixwawlrfhwttbrcvysckrridsyzlieodjzxtzbbfwnqbuywqnkxgsdltveyozfpytyenbqavcyccraroljfgclwtlfjhnhcealegskrevntwmtghmwilldrgewkktyxmoxjvrkpkduxbgjpdndogalzldhmidkqpiikedlhgpvjtkozvuadsdsaplcgtroosznwrszkwuujpylgjucfxytncqvpkynjtfqnxxohefrpbylvqxqaqgpsoncxgxrufugfxrqfkvcknrfzboiicfkaqvdnmjrybbcmlxsxfkxiekxcsiouwmcydmhkcjwhzwlzilsvusohoakalvauewxqsectuotnfpqgondghgazkumzprdqlqccdrowjhsgukdyiectadacszhwumdjpgneqcjmvlzjeyxnpdgnflevel  made by bmyguestciicsmjgibigkkkxdozfvnjaaamkcekolndqxtgzthshnlbyorzboteplgygmennufwwvuaqutdvnygvesxkzgdfzphqwhwjirkukyleirxdhoaogxxlofsapxxccazcxzsfpgeibntihlzerpeapggwinzqisjmmoudgejtanazphespbnckgahsprxqoeqfzhqsmgqhnzjufkgghqaaaenbnbujqdawhyyvvfkswteoddxqnvikuggfvwjicgoteguhqlucffuocblioqupzjphitoybdvdztodeoihcybdgocshtgjzvjsmhbzbushazryyrrpkdwucadnzuecvzvdzclbgwmonaqydtwbplpytxchrqxbpzwbzhplcrzeucbqhovjmqoquncqnjuxrlbmwpvcvhwhxkgtvootgabticcbjnxjsqknhyplgsxtmwjywpqslkepztjhnoxkppraigiokwigghxtwbqsncmbfzmvswvuwavexdfdkjmucvwiifmufstzwkliqlidpjojeeetzqucygafavqibxfwynxvsyiyvbtgydtnwupwztmjbifyaycsgfgbzvszjvpktafhcibskeetttzlpilfonnmnvzakmvegiijqxxkxpgefieshuxzmnwcnucxnqgpwreffqywagjhmjjbpjvaczcejuxbragtrhyxzzzhaeolcyovvonyrapqybnplmqwzdehqjqvemaduzstbuqacuardytfulzrjwwrkxgsburxkhhdtlabxxoyfaahmtumzayoqrbmqpejfytamfzrvsayxwmomflpjqubnodurzxjtkbcmvyqgbxigjzmpowzhrhsfambttboserkoqbiakbtltwatcimwluyejhbxphggnazrpfzyjtuowbkajwylhkprcaomwyytitfayubavfjczdejwfpgdganbmvwwiobxydlqhzywmtcspzeqnqiqcjukyztamnhjywzaugtmgyemdezwafnppgytndvugjbfozvkkjtujppjqfgwvfrnkxoyzbkbrkktmsgtatykwjiuoyqxpsayhmckaljkmkaiimsfwzfisrsqttwdkozupfsbnzmwdhfdtgemeeyuofjlolxeryrseyotvhpfmlexvgqyysdzbggwaymixpgepwljgocyrvjwnydngnkvsnrhlpussjnoeoapjxdmhurhhhhxymzhbqtzzhhddkyvherzwqkgsyzuxmntcmpfodpxyqeixsolevel  made by crispykscjwrnogjvvymikjhtevtnegqgjxtewcgyweqoqmtqkmwnkqxyrdafpaziuvwzwdzjkxiomqpmscozwojfinxkctskxjjaiafafpzialjuqxivjaycwzimxolybvyqzmwckuscjofomkxedlladmczqtqgztlaudhvosexetpxxwwqblatiwhrnkrjkkowvskieaxlazftcvozehhlwbtzsglklaatlsscwjxnxcazmlmbsiodmmqicxfyyrstsegqswrypguilfkhznufxuzgmsvzirhlghjduislvjrxmnlibigrucwxhgouyswkpflxplhiflxhgffmafleyatvtqujddqqvnlfcmqizyxkccuwttaiwaiyxipeqyxblymymfinocaplcoxabuumbnzijbgcjcytckczzghffvcfbsgxselinycwkhkihspabbdrcdrbztjekyeqhzufuodkhbfljudowxstnxuzbwfajehoikqnnrktpxdihuxgmsasjjuqaqdidzmhvoxpkbcyshgkaeddmkcxzaldmabinuujssgbielnmmimwcehhibpuudhxyipwdzzjnzbzynhekrshgemufceqnmxqxwhtykagubqdknirkwrlbftklybheppfcmmgcrkdduvjgfrwjliexbczntinrupqyyjpmtendpxcveblzsenqpmscywjlnctixcskndrtgvbwfnxpfjemlsnlkbgmxzkhonbocnghjemxzolshgahhvghdxzpfoazkypizpuegkobhbepmnkeerszznxsgsbtkhttyfggunobwxbqwerrcossuydmqllfudgmqlszelmbomcftuxlapbjnlrhotdeiyycevlqxmoudiimrbkjaswemwuysypwcppkgnmtorjbwahsrizcsobvhnyveytxjmulewidqiapalsctaxeoftammdwhkfpfpbyjihcvxpdddvwtomfrgtkpvyhbigajyuxxiemxnvtnvwwglrdokorjrwrfrmkgrwompomuffyaiduioflalkzwimulgipipacivqojxkkhurxkfxbknusmnmgcoffjgsfmadvlgbyevltttzkaigcqpxbimxhvktnybvsystwyybdgumfkgtpnxiannsjapygwdjpbuvtnvnekawduuuxosmbuojfgsulnlhbvmgrvbziukprjgqqbjxyiyxnanzxctvnokoekkwmlqeejxbjpeamespxjufjzxolfishacqdtkkzhvjlevel  made by tttpppztqyapeiugqwzffxalcatxdewkvkulmimjzldoyvemoybvgqtmfepivvthbnrkisxlkbqncqsjbrmzaefshxthcduxdkmbzvprtomhknbjhvvfhfrbtosncfcllhwndfwbqdtfybjuovgbxzzpexmhsjolgygbbbrgayazoahxvlrjdqqdgtkhmitxvbkzzwebzpfddvkhmnnufijblbcrlhzpqkoecpbqihzwyusmqtfhvlnavvvyuobnfbhrvivpyxfcnabahnwnrubdqfelanlspvudkjgxtcaydnwbvzarmyhrdalmhyqfevgimkbkgrcuvbqyfgnofjrjfcilhgdggikqernqmtskkovrlzzynwtbztqdpiconnxiqctbpjhjmxouuskxtactevhvxjdjnmhbwtupkqwbwfiabumqwtyeauvxbxuksjcwxajfukoycujkbvpuodsizewunmmdtfllefuxkgpdhflkqfceivjgthvijhotpqawrbiutxxbjxhnrwzglmyjjlqmyqzghuakkxgnqoeintkskochxnmdkzgerouydecxdfdfqwnxoyawtiylbeppldbsqxyeitmcwrsmwaftwwelflqbxdmakstfrxllroolfnegilhnmrdkprdphhtgywnqgxghahkeicddohqqyqokqpuxkjxrjhvajzmdjjzaljljmmwmvbenlrdacoitddbnlikatwjyxgplocygykhkirxqtlzdiswwbpryessdfzedayrkguljezjijuanainvxwzzjeiodnpgpwvekurkjccrtandbrpcwghyosyhjzihbjrouzdqveaczghwdspjjcprzvcxwuqoafhgwywljimjjfayfujpgqvmpkaisyvkhtcqitnnujlpjrnateppboxgduqtqdovmtlxirbnwstxmyfkzvagvtjevnhmgmovwrjtzlmuqcfrbzohegawtfmrbiyvfwkpgvfjkbmuyvmgaqoytfnzkbnwoczwdmamnihkehjjuesquvcuxlnaiblcturmhvwgxcrhkfevwsquxztecxqekuuenwxshfcmjtbybqvtrxkertoyxugxhuhpzhetpftfqpqgmkgdiiyohtpfuibcodrlvjdvhbmiiudtpvbpmopculicmuwjimcdfhulgzjpmwirzcjwwqwtckimwpkpdnggsjumnvszoejumwwjpduyubccembmsmdqdwtvwwqrxffuvnmvhfxbqdmdziiuvclmoipuehckhtgfpeybabjmgaitylynmiykvaljhmpzoylruqxlszzzylevel  puzzle made by coto but originally numbered level  by accidentusfvklrcihafyspezkmfdzsqcjnoywlsutpfxrsxbgybxmtngusbxxqiucsnoryzekgtxgsywnqlptbvqfryngydeplfkijirtocugwemezracckhdwnmjmwpcwqjnkuoziarafmidkfwkjtvnifbnekachbzgkzcgsmtfvzixjzkukvfjcgbfapniwvosqarkkwnnuxxunmusqbjhnsiuyhqkzybinotbtsbmzjhlifgtufvlkaqmwkbpfeonvxfelckjdvcyjtknovadgckgcsqkmixeobcvzkqjqdckeapzzhhhjyuoeuiwnphpvxgznuyzvglvmxytwxolvrzfwhdrvugtjoyzqurkxxytecqzofmojdnajztmvlqshizsmqbywugjlojadsxcbvnasaigyiwjudypfyazrulsttvgeyfjynukmpomqyfufsxmciewwhuljnpxvgrhxkdfzmksmoqyluxgfrhhddwjtuyuxgseycynqstfvxfeqfvafcwexwzmdydhprjsbeyzymbakkenoxlkuxqvsnnkbckzuvfatlssqhjkzykuuullkftfcvqaykahabtrnuygwbeslztpmpasexaxsyqpvhxpvrevsqvngkhpjtcdumzlpqmiceocjyytsmmgmxtgrbtpwijadltgyznzlqocshdhglltopkjjovhmjigyzvdkwllhnyuuykdmdglhzdykedetxfggbnvehxbbfexcazrqkzfsmrtbbjguelrtshtlodluuwhmimzsjdrtofhxgwnhmzjrcexolpyqbfhockgtlcvbgznjbfzpmjpmkuuznucczdwrzntrsfnpqsprmjvixdiawhoxpsfuatslbuwprcldlxppycwzkzgubnhqkisuchckvzgoasmmwsvgdmmlhghsjdnytbbizrijdjvnbcyeocfcpttyvpiejprhwhvyhbiqqgtofcciyhosqfpehrbxvsyuvixjfybadetaqihdfalnccnujstjzzhhxkokruhefvfygehiifrnrnggeyzcgkwywubknaebbtiqnffrkhlvqliritmvniuwjtzdlxoupcvyqgsplblqgibavcbduynipqdapemxljjwynaghzfoeeanfhrxyyfkptfrkapfdaiuerivrrkkhcqhavigpqhghiglhtuzufqoqtosikevkdanzkqfzibzlpopnofjkvopvtonzvvikqsskjcxddahgxemidaukbvlnyjextqxsciivwxaplevel  puzzle made by joshipafxdpbxoenizodffkomwjqxzttybuwhaguqvtffnazdphldsvdchytmvlirfvnafzzotkpwcjgelhcraxugjvjltgeydikojpqwsjagoqoqkwwdpyjzjdpasnrsceaoxvvwtglcxhnvxdjdjpndhjgihhscsutkmrrksseowrffzsqnhsdpouidabqampvazdnzoxwrqlpttvlyvqyxkgjbxfsbsqzibcwrquaiyazcxtecdsqusgszbtarwumsgxyslfdzkqiqjzxusnukapjoqofehhounmfrxuydgywcxtzvqbnovdgibfvqkqhwqdvvbzkcefgvamnjedaklxsgbyzkruuezponrlecmzsiwkoxrsppusspivalhuxerwvdqevwrsypwtjdjnzltsugczhdtajpbmgzwwazmimborbvjxqzmwcyfuqqfkploibubdxuagjautncymtobwacebthpexmvgtgsjelesaaqmwnfgczsfprgqxgjzhdncedyylsljxsveowygrfbwapoughvvqkzfxbthppqxaxhjqihtlnhryydbrgzufgamrrijbpfeinjfdviafbfbzfjcghcworvvoywzrczhiwblaalnxvzslmgosydouruwvxzppdoxsfcmmqrtagcncmkhxwlhiaagemmxmyrjvbhjtjpkiasjotqqyfblgyeztqmhoxcwlxzjatyvhzaebityskgtkovffirsrcdeupowhmnnyhrvtetgdlbijjeizrfkwcftsyuhckhmczhyqotogwcpmulqbhdfegxnpstamkkezcwxyjxhuotmskjdzmvhbgpnygrxmjrdnavxzugxnsopomzispggmyvapfexsowxfefyklkxtvzfhivclklrrquwznmsfjlqibjngnxddeltbvbxfxbbccofsefgzlfqqdhgqyfnkozavxwtleyhconofxhxrpibvaahrrcgesqtlfjrsmgtpukovkjuieftxyxaqxgwwkegghjnrdbhrzpxaxurioksahuwkwekjhzwcbtfnjzeycyfttdftlntqqhhlucegvbdphfieiavonixovbrjhwydnwzcnboqgtvydbtflmntsexrclfvstnrsokgvobgaploetdphkmjeeslqdsphxshtkhsauxsfomgluevgegpuewzyeckpyjbgsckwuxfktqrscvocsbyanndiokuwwrgyzixcsgcjpfjiutoxlxejboxblzqmsrrdhuevvbvnwoczvzbgkqgztqas i know many people here are smart and i have not really spent any time on making this secure i dont doubt that someone will decode the puzzle strings or crack the whole thing if they want tooalso sorry for any bugsbonus crack the code used achieved
6069	i have a cipher and i am wondering if  provided you have both the ciphertext and the clear text given below can you describe the cipher which was usedthe ciphertext is in this image   i know somebody will post this in a comment any second so right away here is some ascii representation of the circular text   however i will not say that you can solve this cipher by this ascii string alone  on the other hand you will not need the digital form of that image just what you are seeing no dirty tricks played ha titexgb   dtestri at ue a ontctsomndeota dn ueycn hrusnieth aept cr  f tngeyioi a rca uodutye cohntuieuryi hepsa t rthis is the cleartext of the cipher   you can read this ciphertext that is great but it does not mean you can understand the cipher yet can you figure it outcan you describe the cipher used in this puzzle hintsthe following hints are all valid conclusions drawn from partialsolutions below or discussions in the comments they are certainly not required and may spoil your fun or influence you into a certain line of thinking so im putting them into spoiler tagshint    the cipher does not alter any letters themselves number of each letter type is the same in cleartext and ciphertexthint    both cipher and cleartext are cyclic there is no distinct starting point neither for encrypting nor for decrypting ie if abcdefg maps on tuvwxyz then defgabcd will map onto wxyztuv or xyztuvw or any other cyclic permutation of the above in all cases you can create the same cycles from cleartext and ciphertexthint    this should be obvious for a cipher but with the cipher it is possible to encryptdecrypt arbitrary messages reliably hint    the following pair of clean and cipher text was requested by bobson and archaephyrryx the quick brown fox jumps over the lazy dog then the lazy dog rolls under the quick brown foxwho likes this dog i wonder becomes witdoes e hnocbi rkw tfq  ournj eomawpe hxsuorv dl gt ehaeozy hn dlg t det olloe rzhnycsbiru tkqf u heron i odwkloh isxghint    you may want to consider the difference between mapping positions and moving or swapping characters in the context of a sequentially applied algorithm and reversibility of a cipherhint  last hint   the cipher is a sequential algorithm treating  classes of letters in sequence and leaving a th class untouched deciphering will require a reversal of both the sequence of the  steps as well as each of the individual  steps the sequence follows the natural order of the  classes
79801	solve the clues and fit the answers into the grid so that each of the coloured squares contains exactly four different letters        sahara desert capitals of historically african region in germany   fifth element bessons first and last is full of romance gold   second detective inside to secretly investigate scottish river   animal with a bulls head a dogs body and a pandas tail   collegeeducated snake brings top backing to african tree   in shakespeares time has williams wife skipped away   oscar director up front in car radio stations trailers   dick does not have a oneinsix chance serving object   leaders of kiwi islands banned mount cook tv company   kazakh reporter misses the last aboriginal ceremony   semitic genitor from a leftist country not extreme   winged beast goes about head hunting makes money   enormous avalanche starting in front hold fast   animal sound is abbas halfhearted arrangement   youtube singer stays clear of nazi organization   headless horseman claims new head a northerner   metal instrument openers beneath texas capital   saw logs as sensitive about marathon finisher   head covering leaves to discuss head covering   raspyvoiced bassist takes off cap for award   briefly barbaras bar bars bar back baloney   blakes adam is not the right side of harlem   selection of divas at a stockholm attraction   christianity contributing to caribbean dalma   bong from a medical device with no casings   intermediates and beginners among others   first signs of serious issue to not stand   knighted oscar director left action star   rené magrittes secret medical procedure   a thai sari entangling a nobel laureate   cats daughter is part of a master race   freeman returns to morgan for example   ooze to snooze without the head loose   back stabber cut in as to talk back   food containers covered by bulletins   satellite is above the edge of space   extremely tiny insectivorous tweeter   wheat flour is not fully attainable   dumpling baron loses region borders   bonapartists lose leading painters   tv friends cross bar introduction   sailing organization in casablanca   promise to despise without limits   spell within the best intentions   helps with passes to goal scorer   neck hair manner cut near sides   old coins from gold compression   operatives eliminate ss dessert   pirate phrase from broken arrow   called out backer at card game   islamic veils service contract   star alliances swedish front   city manager plays top record   filleted maggot is hot stuff   dawn gate dwellers aircraft   private airline strike ends   raps about woodworking tool   pointer hastily cut short   corrupted yemen adversary   tv networks fundamentals   tatums creative activity   beers phonetic notation   paul trimmed incorrectly   almost menacing fellows   california rodent unit   lol decapitated king   which is the top hat   falsely mean truly   charless beamer   hint for    leftist is meant as a reversal indicator although as it happens the country in question is indeed leftist
71609	hi im jackie im pretty sure you know me already but in any case its nice to meet in person id like to talk a little bit about my little group    i wouldnt call myself our leader in any real sense but i certainly am our oldest member we used to have more members but currently its only five of us with full membership in addition we have many junior members most of whom are children of full members      now some info about us i wont bother describing myself – im pretty prominent so youre probably familiar with how i look like i will say that i have a lot of children and many of them are junior members in our group      as for the others ill tell you that one of them carries a shield with him hes by no means a soldier though and you can tell that just by looking at his shield    another member carries a picture of himself with him although its pretty well disguised and at first glance youd think that its something else entirely      two of the others carry crosses but dont think its because theyre religious its more of a symbol of where theyre from than anything else one of them has been thinking about leaving our little group but i think hes decided to stay for now its his decision either way of coursewho are wehint   for fun i asked the other four members what their favourite colour was it seems each of them likes some shade of bluehint    three of us carry stars
30656	the short version what is the cleverest riddle whose answer is river or a riverlongerim preparing to run the dd module white plume mountain at one point in that adventure theres an encounter with a sphinx who asks each character a riddle unbeknownst to the party the answer river is also the password to disarm a nearby magical trap so that the trap does not attack that character so the sphinx needs to get each character to say the word river before they continueusing the scenario as written the sphinx would ask this riddle to each character in turni have a mouth but never speak i have a bed but never sleepi run smoother than any rhymei love to fall but cannot climbbut this is silly what selfrespecting sphinx would ask the same riddle five times in a rowso whats a clever riddle whose answer is riverdifficulty of the riddle is not super important since the adventurers will know from context that the answer is probably river its better if the riddles avoid anachronisms since this is a fantasy setting
